type_propusk,name_dataset,metric_impute,metric_model,kl_divergence
MCAR_50,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,0.13851706029378874
MCAR_50,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,0.08152859756508661
MCAR_50,Ailerons_regression_goal.csv,mean_ratio,R2,3.2431730098819505
MNAR_5,Ailerons_regression_goal.csv,RMSE,R2,2.1288931767209585
MNAR_5,Ailerons_regression_goal.csv,MAE,R2,0.012655421667881838
MNAR_5,Ailerons_regression_goal.csv,R2,R2,0.00025427500362112075
MNAR_5,Ailerons_regression_goal.csv,KL_divergence_median,R2,0.0002905094129202219
MNAR_5,Ailerons_regression_goal.csv,KL_divergence_max,R2,0.0004231088578508409
MNAR_5,Ailerons_regression_goal.csv,KS_statistic_median,R2,0.0006501129471525083
MNAR_5,Ailerons_regression_goal.csv,KS_statistic_max,R2,0.07624690770876
MNAR_5,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,0.00029501869113667065
MNAR_5,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,3.3945950160203866
MNAR_5,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,2.6008277040925525
MNAR_5,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,0.048711265842995316
MNAR_5,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,0.0006470423977298725
MNAR_5,Ailerons_regression_goal.csv,mean_ratio,R2,0.10374490392147886
MNAR_15,Ailerons_regression_goal.csv,RMSE,R2,3.052146374076017
MNAR_15,Ailerons_regression_goal.csv,MAE,R2,0.07711628430535203
MNAR_15,Ailerons_regression_goal.csv,R2,R2,0.0014143338645423997
MNAR_15,Ailerons_regression_goal.csv,KL_divergence_median,R2,0.0016065425462586506
MNAR_15,Ailerons_regression_goal.csv,KL_divergence_max,R2,0.0016063606208670733
MNAR_15,Ailerons_regression_goal.csv,KS_statistic_median,R2,0.00418851601962343
MNAR_15,Ailerons_regression_goal.csv,KS_statistic_max,R2,0.06174772813336403
MNAR_15,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,0.0016337480075815296
MNAR_15,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,5.912800998588917
MNAR_15,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,0.03277385288680676
MNAR_15,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,0.03409531290582163
MNAR_15,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,0.005370118415993988
MNAR_15,Ailerons_regression_goal.csv,mean_ratio,R2,0.8053337820635221
MNAR_30,Ailerons_regression_goal.csv,RMSE,R2,9.59498081506992
MNAR_30,Ailerons_regression_goal.csv,MAE,R2,1.940930830145591
MNAR_30,Ailerons_regression_goal.csv,R2,R2,0.8637939153272433
MNAR_30,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.038258551765721
MNAR_30,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.0382509279966166
MNAR_30,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.1281864880879657
MNAR_30,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.1468355405118609
MNAR_30,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.0395383613801974
MNAR_30,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,16.852120940189803
MNAR_30,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,4.348167936961384
MNAR_30,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.0404193206958434
MNAR_30,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.1789342612713225
MNAR_30,Ailerons_regression_goal.csv,mean_ratio,R2,7.410725813378801
MNAR_50,Ailerons_regression_goal.csv,RMSE,R2,6.9504523236681015
MNAR_50,Ailerons_regression_goal.csv,MAE,R2,2.557630541553694
MNAR_50,Ailerons_regression_goal.csv,R2,R2,1.434289914109999
MNAR_50,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.608328530026622
MNAR_50,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.6083146195934397
MNAR_50,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.8257467491709998
MNAR_50,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.850569485742397
MNAR_50,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.6111807051582236
MNAR_50,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,23.02231628655956
MNAR_50,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,1.6083145974380504
MNAR_50,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.6083145974380504
MNAR_50,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.874043700468693
MNAR_50,Ailerons_regression_goal.csv,mean_ratio,R2,12.752594414141782
MAR_5,analcatdata_supreme_regression_Log_exposure.csv,RMSE,R2,1.6096435755249943
MAR_5,analcatdata_supreme_regression_Log_exposure.csv,MAE,R2,1.7833077748595314
MAR_5,analcatdata_supreme_regression_Log_exposure.csv,R2,R2,1.7917602341186212
