type_propusk,name_dataset,metric_impute,metric_model,kl_divergence
MNAR_15,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.7917596492538044
MNAR_15,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.7917594692280547
MNAR_15,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.7945107928421284
MNAR_15,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.8556276541778365
MNAR_15,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.7917876345122081
MNAR_15,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,11.865813311459952
MNAR_15,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,1.819791430638355
MNAR_15,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.8268394104383434
MNAR_15,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.7959496664606918
MNAR_15,Ailerons_regression_goal.csv,mean_ratio,R2,2.6111130191436294
MNAR_30,Ailerons_regression_goal.csv,RMSE,R2,4.2391801900066435
MNAR_30,Ailerons_regression_goal.csv,MAE,R2,1.7908046125677246
MNAR_30,Ailerons_regression_goal.csv,R2,R2,1.605353237604104
MNAR_30,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.6094384873376497
MNAR_30,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.609437912870543
MNAR_30,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.618260010047847
MNAR_30,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.620719280027017
MNAR_30,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.6095357228220848
MNAR_30,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,19.27695969086088
MNAR_30,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,14.472947260032146
MNAR_30,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.6096034352712918
MNAR_30,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.6245296396623448
MNAR_30,Ailerons_regression_goal.csv,mean_ratio,R2,3.531176788873264
MNAR_50,Ailerons_regression_goal.csv,RMSE,R2,2.7941511768077576
MNAR_50,Ailerons_regression_goal.csv,MAE,R2,1.744016864153703
MNAR_50,Ailerons_regression_goal.csv,R2,R2,1.6018236338676408
MNAR_50,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.6094388834227051
MNAR_50,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.6094379138910038
MNAR_50,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.6288068141458627
MNAR_50,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.6306443924232048
MNAR_50,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.6096322489900292
MNAR_50,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,24.32426394466233
MNAR_50,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,1.6094379124341
MNAR_50,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.6094379124341005
MNAR_50,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.6344127812979221
MNAR_50,Ailerons_regression_goal.csv,mean_ratio,R2,4.272385887573682
MAR_5,analcatdata_supreme_regression_Log_exposure.csv,RMSE,R2,1.801080490301854
MAR_5,analcatdata_supreme_regression_Log_exposure.csv,MAE,R2,1.7919458725115511
MAR_5,analcatdata_supreme_regression_Log_exposure.csv,R2,R2,1.7917594617726647
MAR_5,analcatdata_supreme_regression_Log_exposure.csv,KL_divergence_median,R2,1.7917691282502362
MAR_5,analcatdata_supreme_regression_Log_exposure.csv,KL_divergence_max,R2,1.7990497188397458
MAR_5,analcatdata_supreme_regression_Log_exposure.csv,KS_statistic_median,R2,1.8331797232070008
MAR_5,analcatdata_supreme_regression_Log_exposure.csv,KS_statistic_max,R2,1.8694808084264087
MAR_5,analcatdata_supreme_regression_Log_exposure.csv,Wasserstein_2_median,R2,1.7920965111521479
MAR_5,analcatdata_supreme_regression_Log_exposure.csv,Wasserstein_2_max,R2,1.8007810088931788
MAR_5,analcatdata_supreme_regression_Log_exposure.csv,kl_w_vs_w_hat,R2,2.09020934853633
MAR_5,analcatdata_supreme_regression_Log_exposure.csv,ks_w_vs_w_hat,R2,1.8000999376956108
MAR_5,analcatdata_supreme_regression_Log_exposure.csv,wasserstein_2_w_vs_w_hat,R2,1.7918064555833741
